fullname,texturepath,ptmf,leaf,title,support,dims,thickness,area,year,edition,printpath,suffix,rv,tr,height,width,portrait,leafside,leaflightangle,suffixportrait,rvportrait,editionportrait,editionsuffix,editionsuffixportrait,editionside,editionsideportrait,editionlightangle,editionlightangleportrait
1294_4_rr,img/1294_4_rr.jpeg,1294,1294_4,Torse nue au collier d'ambre,ARCHES,55.9 x 45.1 cm,0.387,2521,1929,13,prints/13_1929_1294-102001.jpg,rr,r,r,55.9,45.1,True,1294_4_r,1294_4_r,rr_True,r_True,13_True,13_rr,13_rr_True,13_r,13_r_True,13_r,13_r_True
1294_4_rt,img/1294_4_rt.jpeg,1294,1294_4,Torse nue au collier d'ambre,ARCHES,55.9 x 45.1 cm,0.387,2521,1929,13,prints/13_1929_1294-102001.jpg,rt,r,t,55.9,45.1,True,1294_4_r,1294_4_t,rt_True,r_True,13_True,13_rt,13_rt_True,13_r,13_r_True,13_t,13_t_True
1294_4_vr,img/1294_4_vr.jpeg,1294,1294_4,Torse nue au collier d'ambre,ARCHES,55.9 x 45.1 cm,0.387,2521,1929,13,prints/13_1929_1294-102001.jpg,vr,v,r,55.9,45.1,True,1294_4_v,1294_4_r,vr_True,v_True,13_True,13_vr,13_vr_True,13_v,13_v_True,13_r,13_r_True
1294_4_vt,img/1294_4_vt.jpeg,1294,1294_4,Torse nue au collier d'ambre,ARCHES,55.9 x 45.1 cm,0.387,2521,1929,13,prints/13_1929_1294-102001.jpg,vt,v,t,55.9,45.1,True,1294_4_v,1294_4_t,vt_True,v_True,13_True,13_vt,13_vt_True,13_v,13_v_True,13_t,13_t_True
1294_7_rr,img/1294_7_rr.jpeg,1294,1294_7,Torse nue au collier d'ambre,ARCHES,55.9 x 45.1 cm,0.382,2521,1929,13,prints/13_1929_1294-102001.jpg,rr,r,r,55.9,45.1,True,1294_7_r,1294_7_r,rr_True,r_True,13_True,13_rr,13_rr_True,13_r,13_r_True,13_r,13_r_True
1294_7_rt,img/1294_7_rt.jpeg,1294,1294_7,Torse nue au collier d'ambre,ARCHES,55.9 x 45.1 cm,0.382,2521,1929,13,prints/13_1929_1294-102001.jpg,rt,r,t,55.9,45.1,True,1294_7_r,1294_7_t,rt_True,r_True,13_True,13_rt,13_rt_True,13_r,13_r_True,13_t,13_t_True
1294_7_vr,img/1294_7_vr.jpeg,1294,1294_7,Torse nue au collier d'ambre,ARCHES,55.9 x 45.1 cm,0.382,2521,1929,13,prints/13_1929_1294-102001.jpg,vr,v,r,55.9,45.1,True,1294_7_v,1294_7_r,vr_True,v_True,13_True,13_vr,13_vr_True,13_v,13_v_True,13_r,13_r_True
1294_7_vt,img/1294_7_vt.jpeg,1294,1294_7,Torse nue au collier d'ambre,ARCHES,55.9 x 45.1 cm,0.382,2521,1929,13,prints/13_1929_1294-102001.jpg,vt,v,t,55.9,45.1,True,1294_7_v,1294_7_t,vt_True,v_True,13_True,13_vt,13_vt_True,13_v,13_v_True,13_t,13_t_True
1294_epreuve_8_rr,img/1294_epreuve_8_rr.jpeg,1294,1294_epreuve_8,Torse nue au collier d'ambre,ARCHES,55.9 x 45.1 cm,0.367,2521,1929,13,prints/13_1929_1294-102001.jpg,rr,r,r,55.9,45.1,True,1294_epreuve_8_r,1294_epreuve_8_r,rr_True,r_True,13_True,13_rr,13_rr_True,13_r,13_r_True,13_r,13_r_True
1294_epreuve_8_rt,img/1294_epreuve_8_rt.jpeg,1294,1294_epreuve_8,Torse nue au collier d'ambre,ARCHES,55.9 x 45.1 cm,0.367,2521,1929,13,prints/13_1929_1294-102001.jpg,rt,r,t,55.9,45.1,True,1294_epreuve_8_r,1294_epreuve_8_t,rt_True,r_True,13_True,13_rt,13_rt_True,13_r,13_r_True,13_t,13_t_True
1294_epreuve_8_vr,img/1294_epreuve_8_vr.jpeg,1294,1294_epreuve_8,Torse nue au collier d'ambre,ARCHES,55.9 x 45.1 cm,0.367,2521,1929,13,prints/13_1929_1294-102001.jpg,vr,v,r,55.9,45.1,True,1294_epreuve_8_v,1294_epreuve_8_r,vr_True,v_True,13_True,13_vr,13_vr_True,13_v,13_v_True,13_r,13_r_True
1294_epreuve_8_vt,img/1294_epreuve_8_vt.jpeg,1294,1294_epreuve_8,Torse nue au collier d'ambre,ARCHES,55.9 x 45.1 cm,0.367,2521,1929,13,prints/13_1929_1294-102001.jpg,vt,v,t,55.9,45.1,True,1294_epreuve_8_v,1294_epreuve_8_t,vt_True,v_True,13_True,13_vt,13_vt_True,13_v,13_v_True,13_t,13_t_True
1294_essai_rr,img/1294_essai_rr.jpeg,1294,1294_essai,Torse nue au collier d'ambre,ARCHES,55.9 x 45.1 cm,0.338,2521,1929,13,prints/13_1929_1294-102001.jpg,rr,r,r,55.9,45.1,True,1294_essai_r,1294_essai_r,rr_True,r_True,13_True,13_rr,13_rr_True,13_r,13_r_True,13_r,13_r_True
1294_essai_rt,img/1294_essai_rt.jpeg,1294,1294_essai,Torse nue au collier d'ambre,ARCHES,55.9 x 45.1 cm,0.338,2521,1929,13,prints/13_1929_1294-102001.jpg,rt,r,t,55.9,45.1,True,1294_essai_r,1294_essai_t,rt_True,r_True,13_True,13_rt,13_rt_True,13_r,13_r_True,13_t,13_t_True
1294_essai_vr,img/1294_essai_vr.jpeg,1294,1294_essai,Torse nue au collier d'ambre,ARCHES,55.9 x 45.1 cm,0.338,2521,1929,13,prints/13_1929_1294-102001.jpg,vr,v,r,55.9,45.1,True,1294_essai_v,1294_essai_r,vr_True,v_True,13_True,13_vr,13_vr_True,13_v,13_v_True,13_r,13_r_True
1294_essai_vt,img/1294_essai_vt.jpeg,1294,1294_essai,Torse nue au collier d'ambre,ARCHES,55.9 x 45.1 cm,0.338,2521,1929,13,prints/13_1929_1294-102001.jpg,vt,v,t,55.9,45.1,True,1294_essai_v,1294_essai_t,vt_True,v_True,13_True,13_vt,13_vt_True,13_v,13_v_True,13_t,13_t_True
1295_13_rr,img/1295_13_rr.jpeg,1295,1295_13,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.361,2451,1929,10,prints/10_1929_1295-102002.jpg,rr,r,r,45.4,54.0,False,1295_13_r,1295_13_r,rr_False,r_False,10_False,10_rr,10_rr_False,10_r,10_r_False,10_r,10_r_False
1295_13_rt,img/1295_13_rt.jpeg,1295,1295_13,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.361,2451,1929,10,prints/10_1929_1295-102002.jpg,rt,r,t,45.4,54.0,False,1295_13_r,1295_13_t,rt_False,r_False,10_False,10_rt,10_rt_False,10_r,10_r_False,10_t,10_t_False
1295_13_vr,img/1295_13_vr.jpeg,1295,1295_13,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.361,2451,1929,10,prints/10_1929_1295-102002.jpg,vr,v,r,45.4,54.0,False,1295_13_v,1295_13_r,vr_False,v_False,10_False,10_vr,10_vr_False,10_v,10_v_False,10_r,10_r_False
1295_13_vt,img/1295_13_vt.jpeg,1295,1295_13,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.361,2451,1929,10,prints/10_1929_1295-102002.jpg,vt,v,t,45.4,54.0,False,1295_13_v,1295_13_t,vt_False,v_False,10_False,10_vt,10_vt_False,10_v,10_v_False,10_t,10_t_False
1295_20_rr,img/1295_20_rr.jpeg,1295,1295_20,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.359,2451,1929,10,prints/10_1929_1295-102002.jpg,rr,r,r,45.4,54.0,False,1295_20_r,1295_20_r,rr_False,r_False,10_False,10_rr,10_rr_False,10_r,10_r_False,10_r,10_r_False
1295_20_rt,img/1295_20_rt.jpeg,1295,1295_20,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.359,2451,1929,10,prints/10_1929_1295-102002.jpg,rt,r,t,45.4,54.0,False,1295_20_r,1295_20_t,rt_False,r_False,10_False,10_rt,10_rt_False,10_r,10_r_False,10_t,10_t_False
1295_20_vr,img/1295_20_vr.jpeg,1295,1295_20,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.359,2451,1929,10,prints/10_1929_1295-102002.jpg,vr,v,r,45.4,54.0,False,1295_20_v,1295_20_r,vr_False,v_False,10_False,10_vr,10_vr_False,10_v,10_v_False,10_r,10_r_False
1295_20_vt,img/1295_20_vt.jpeg,1295,1295_20,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.359,2451,1929,10,prints/10_1929_1295-102002.jpg,vt,v,t,45.4,54.0,False,1295_20_v,1295_20_t,vt_False,v_False,10_False,10_vt,10_vt_False,10_v,10_v_False,10_t,10_t_False
1295_25_rr,img/1295_25_rr.jpeg,1295,1295_25,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.394,2451,1929,10,prints/10_1929_1295-102002.jpg,rr,r,r,45.4,54.0,False,1295_25_r,1295_25_r,rr_False,r_False,10_False,10_rr,10_rr_False,10_r,10_r_False,10_r,10_r_False
1295_25_rt,img/1295_25_rt.jpeg,1295,1295_25,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.394,2451,1929,10,prints/10_1929_1295-102002.jpg,rt,r,t,45.4,54.0,False,1295_25_r,1295_25_t,rt_False,r_False,10_False,10_rt,10_rt_False,10_r,10_r_False,10_t,10_t_False
1295_25_vr,img/1295_25_vr.jpeg,1295,1295_25,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.394,2451,1929,10,prints/10_1929_1295-102002.jpg,vr,v,r,45.4,54.0,False,1295_25_v,1295_25_r,vr_False,v_False,10_False,10_vr,10_vr_False,10_v,10_v_False,10_r,10_r_False
1295_25_vt,img/1295_25_vt.jpeg,1295,1295_25,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.394,2451,1929,10,prints/10_1929_1295-102002.jpg,vt,v,t,45.4,54.0,False,1295_25_v,1295_25_t,vt_False,v_False,10_False,10_vt,10_vt_False,10_v,10_v_False,10_t,10_t_False
1295_26_rr,img/1295_26_rr.jpeg,1295,1295_26,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.414,2451,1929,10,prints/10_1929_1295-102002.jpg,rr,r,r,45.4,54.0,False,1295_26_r,1295_26_r,rr_False,r_False,10_False,10_rr,10_rr_False,10_r,10_r_False,10_r,10_r_False
1295_26_rt,img/1295_26_rt.jpeg,1295,1295_26,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.414,2451,1929,10,prints/10_1929_1295-102002.jpg,rt,r,t,45.4,54.0,False,1295_26_r,1295_26_t,rt_False,r_False,10_False,10_rt,10_rt_False,10_r,10_r_False,10_t,10_t_False
1295_26_vr,img/1295_26_vr.jpeg,1295,1295_26,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.414,2451,1929,10,prints/10_1929_1295-102002.jpg,vr,v,r,45.4,54.0,False,1295_26_v,1295_26_r,vr_False,v_False,10_False,10_vr,10_vr_False,10_v,10_v_False,10_r,10_r_False
1295_26_vt,img/1295_26_vt.jpeg,1295,1295_26,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.414,2451,1929,10,prints/10_1929_1295-102002.jpg,vt,v,t,45.4,54.0,False,1295_26_v,1295_26_t,vt_False,v_False,10_False,10_vt,10_vt_False,10_v,10_v_False,10_t,10_t_False
1295_32_rr,img/1295_32_rr.jpeg,1295,1295_32,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.35,2451,1929,10,prints/10_1929_1295-102002.jpg,rr,r,r,45.4,54.0,False,1295_32_r,1295_32_r,rr_False,r_False,10_False,10_rr,10_rr_False,10_r,10_r_False,10_r,10_r_False
1295_32_rt,img/1295_32_rt.jpeg,1295,1295_32,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.35,2451,1929,10,prints/10_1929_1295-102002.jpg,rt,r,t,45.4,54.0,False,1295_32_r,1295_32_t,rt_False,r_False,10_False,10_rt,10_rt_False,10_r,10_r_False,10_t,10_t_False
1295_32_vr,img/1295_32_vr.jpeg,1295,1295_32,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.35,2451,1929,10,prints/10_1929_1295-102002.jpg,vr,v,r,45.4,54.0,False,1295_32_v,1295_32_r,vr_False,v_False,10_False,10_vr,10_vr_False,10_v,10_v_False,10_r,10_r_False
1295_32_vt,img/1295_32_vt.jpeg,1295,1295_32,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.35,2451,1929,10,prints/10_1929_1295-102002.jpg,vt,v,t,45.4,54.0,False,1295_32_v,1295_32_t,vt_False,v_False,10_False,10_vt,10_vt_False,10_v,10_v_False,10_t,10_t_False
1295_38_rr,img/1295_38_rr.jpeg,1295,1295_38,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.401,2451,1929,10,prints/10_1929_1295-102002.jpg,rr,r,r,45.4,54.0,False,1295_38_r,1295_38_r,rr_False,r_False,10_False,10_rr,10_rr_False,10_r,10_r_False,10_r,10_r_False
1295_38_rt,img/1295_38_rt.jpeg,1295,1295_38,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.401,2451,1929,10,prints/10_1929_1295-102002.jpg,rt,r,t,45.4,54.0,False,1295_38_r,1295_38_t,rt_False,r_False,10_False,10_rt,10_rt_False,10_r,10_r_False,10_t,10_t_False
1295_38_vr,img/1295_38_vr.jpeg,1295,1295_38,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.401,2451,1929,10,prints/10_1929_1295-102002.jpg,vr,v,r,45.4,54.0,False,1295_38_v,1295_38_r,vr_False,v_False,10_False,10_vr,10_vr_False,10_v,10_v_False,10_r,10_r_False
1295_38_vt,img/1295_38_vt.jpeg,1295,1295_38,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.401,2451,1929,10,prints/10_1929_1295-102002.jpg,vt,v,t,45.4,54.0,False,1295_38_v,1295_38_t,vt_False,v_False,10_False,10_vt,10_vt_False,10_v,10_v_False,10_t,10_t_False
1295_41_rr,img/1295_41_rr.jpeg,1295,1295_41,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.375,2451,1929,10,prints/10_1929_1295-102002.jpg,rr,r,r,45.4,54.0,False,1295_41_r,1295_41_r,rr_False,r_False,10_False,10_rr,10_rr_False,10_r,10_r_False,10_r,10_r_False
1295_41_rt,img/1295_41_rt.jpeg,1295,1295_41,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.375,2451,1929,10,prints/10_1929_1295-102002.jpg,rt,r,t,45.4,54.0,False,1295_41_r,1295_41_t,rt_False,r_False,10_False,10_rt,10_rt_False,10_r,10_r_False,10_t,10_t_False
1295_41_vr,img/1295_41_vr.jpeg,1295,1295_41,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.375,2451,1929,10,prints/10_1929_1295-102002.jpg,vr,v,r,45.4,54.0,False,1295_41_v,1295_41_r,vr_False,v_False,10_False,10_vr,10_vr_False,10_v,10_v_False,10_r,10_r_False
1295_41_vt,img/1295_41_vt.jpeg,1295,1295_41,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.375,2451,1929,10,prints/10_1929_1295-102002.jpg,vt,v,t,45.4,54.0,False,1295_41_v,1295_41_t,vt_False,v_False,10_False,10_vt,10_vt_False,10_v,10_v_False,10_t,10_t_False
1295_46_rr,img/1295_46_rr.jpeg,1295,1295_46,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.362,2451,1929,10,prints/10_1929_1295-102002.jpg,rr,r,r,45.4,54.0,False,1295_46_r,1295_46_r,rr_False,r_False,10_False,10_rr,10_rr_False,10_r,10_r_False,10_r,10_r_False
1295_46_rt,img/1295_46_rt.jpeg,1295,1295_46,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.362,2451,1929,10,prints/10_1929_1295-102002.jpg,rt,r,t,45.4,54.0,False,1295_46_r,1295_46_t,rt_False,r_False,10_False,10_rt,10_rt_False,10_r,10_r_False,10_t,10_t_False
1295_46_vr,img/1295_46_vr.jpeg,1295,1295_46,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.362,2451,1929,10,prints/10_1929_1295-102002.jpg,vr,v,r,45.4,54.0,False,1295_46_v,1295_46_r,vr_False,v_False,10_False,10_vr,10_vr_False,10_v,10_v_False,10_r,10_r_False
1295_46_vt,img/1295_46_vt.jpeg,1295,1295_46,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.362,2451,1929,10,prints/10_1929_1295-102002.jpg,vt,v,t,45.4,54.0,False,1295_46_v,1295_46_t,vt_False,v_False,10_False,10_vt,10_vt_False,10_v,10_v_False,10_t,10_t_False
1295_7_rr,img/1295_7_rr.jpeg,1295,1295_7,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.379,2451,1929,10,prints/10_1929_1295-102002.jpg,rr,r,r,45.4,54.0,False,1295_7_r,1295_7_r,rr_False,r_False,10_False,10_rr,10_rr_False,10_r,10_r_False,10_r,10_r_False
1295_7_rt,img/1295_7_rt.jpeg,1295,1295_7,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.379,2451,1929,10,prints/10_1929_1295-102002.jpg,rt,r,t,45.4,54.0,False,1295_7_r,1295_7_t,rt_False,r_False,10_False,10_rt,10_rt_False,10_r,10_r_False,10_t,10_t_False
1295_7_vr,img/1295_7_vr.jpeg,1295,1295_7,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.379,2451,1929,10,prints/10_1929_1295-102002.jpg,vr,v,r,45.4,54.0,False,1295_7_v,1295_7_r,vr_False,v_False,10_False,10_vr,10_vr_False,10_v,10_v_False,10_r,10_r_False
1295_7_vt,img/1295_7_vt.jpeg,1295,1295_7,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.379,2451,1929,10,prints/10_1929_1295-102002.jpg,vt,v,t,45.4,54.0,False,1295_7_v,1295_7_t,vt_False,v_False,10_False,10_vt,10_vt_False,10_v,10_v_False,10_t,10_t_False
1295_essai_rr,img/1295_essai_rr.jpeg,1295,1295_essai,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.389,2451,1929,10,prints/10_1929_1295-102002.jpg,rr,r,r,45.4,54.0,False,1295_essai_r,1295_essai_r,rr_False,r_False,10_False,10_rr,10_rr_False,10_r,10_r_False,10_r,10_r_False
1295_essai_rt,img/1295_essai_rt.jpeg,1295,1295_essai,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.389,2451,1929,10,prints/10_1929_1295-102002.jpg,rt,r,t,45.4,54.0,False,1295_essai_r,1295_essai_t,rt_False,r_False,10_False,10_rt,10_rt_False,10_r,10_r_False,10_t,10_t_False
1295_essai_vr,img/1295_essai_vr.jpeg,1295,1295_essai,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.389,2451,1929,10,prints/10_1929_1295-102002.jpg,vr,v,r,45.4,54.0,False,1295_essai_v,1295_essai_r,vr_False,v_False,10_False,10_vr,10_vr_False,10_v,10_v_False,10_r,10_r_False
1295_essai_vt,img/1295_essai_vt.jpeg,1295,1295_essai,Nu odalisque au coffret,ARCHES,45.4 x 54 cm,0.389,2451,1929,10,prints/10_1929_1295-102002.jpg,vt,v,t,45.4,54.0,False,1295_essai_v,1295_essai_t,vt_False,v_False,10_False,10_vt,10_vt_False,10_v,10_v_False,10_t,10_t_False
1296_16_rr,img/1296_16_rr.jpeg,1296,1296_16,Nu renverse table Louis XVI,ARCHES,55.91 x 46 x 0 cm,0.393,2571,1929,7,prints/7_1929_1296-102003.jpg,rr,r,r,55.91,46.0,True,1296_16_r,1296_16_r,rr_True,r_True,7_True,7_rr,7_rr_True,7_r,7_r_True,7_r,7_r_True
1296_16_rt,img/1296_16_rt.jpeg,1296,1296_16,Nu renverse table Louis XVI,ARCHES,55.91 x 46 x 0 cm,0.393,2571,1929,7,prints/7_1929_1296-102003.jpg,rt,r,t,55.91,46.0,True,1296_16_r,1296_16_t,rt_True,r_True,7_True,7_rt,7_rt_True,7_r,7_r_True,7_t,7_t_True
1296_16_vr,img/1296_16_vr.jpeg,1296,1296_16,Nu renverse table Louis XVI,ARCHES,55.91 x 46 x 0 cm,0.393,2571,1929,7,prints/7_1929_1296-102003.jpg,vr,v,r,55.91,46.0,True,1296_16_v,1296_16_r,vr_True,v_True,7_True,7_vr,7_vr_True,7_v,7_v_True,7_r,7_r_True
1296_16_vt,img/1296_16_vt.jpeg,1296,1296_16,Nu renverse table Louis XVI,ARCHES,55.91 x 46 x 0 cm,0.393,2571,1929,7,prints/7_1929_1296-102003.jpg,vt,v,t,55.91,46.0,True,1296_16_v,1296_16_t,vt_True,v_True,7_True,7_vt,7_vt_True,7_v,7_v_True,7_t,7_t_True
1296_28_treated_rr,img/1296_28_treated_rr.jpeg,1296,1296_28_treated,Nu renverse table Louis XVI,ARCHES,55.91 x 46 x 0 cm,0.357,2571,1929,7,prints/7_1929_1296-102003.jpg,rr,r,r,55.91,46.0,True,1296_28_treated_r,1296_28_treated_r,rr_True,r_True,7_True,7_rr,7_rr_True,7_r,7_r_True,7_r,7_r_True
1296_28_treated_rt,img/1296_28_treated_rt.jpeg,1296,1296_28_treated,Nu renverse table Louis XVI,ARCHES,55.91 x 46 x 0 cm,0.357,2571,1929,7,prints/7_1929_1296-102003.jpg,rt,r,t,55.91,46.0,True,1296_28_treated_r,1296_28_treated_t,rt_True,r_True,7_True,7_rt,7_rt_True,7_r,7_r_True,7_t,7_t_True
1296_28_treated_vr,img/1296_28_treated_vr.jpeg,1296,1296_28_treated,Nu renverse table Louis XVI,ARCHES,55.91 x 46 x 0 cm,0.357,2571,1929,7,prints/7_1929_1296-102003.jpg,vr,v,r,55.91,46.0,True,1296_28_treated_v,1296_28_treated_r,vr_True,v_True,7_True,7_vr,7_vr_True,7_v,7_v_True,7_r,7_r_True
1296_28_treated_vt,img/1296_28_treated_vt.jpeg,1296,1296_28_treated,Nu renverse table Louis XVI,ARCHES,55.91 x 46 x 0 cm,0.357,2571,1929,7,prints/7_1929_1296-102003.jpg,vt,v,t,55.91,46.0,True,1296_28_treated_v,1296_28_treated_t,vt_True,v_True,7_True,7_vt,7_vt_True,7_v,7_v_True,7_t,7_t_True
1296_32_rr,img/1296_32_rr.jpeg,1296,1296_32,Nu renverse table Louis XVI,ARCHES,55.91 x 46 x 0 cm,0.428,2571,1929,7,prints/7_1929_1296-102003.jpg,rr,r,r,55.91,46.0,True,1296_32_r,1296_32_r,rr_True,r_True,7_True,7_rr,7_rr_True,7_r,7_r_True,7_r,7_r_True
1296_32_rt,img/1296_32_rt.jpeg,1296,1296_32,Nu renverse table Louis XVI,ARCHES,55.91 x 46 x 0 cm,0.428,2571,1929,7,prints/7_1929_1296-102003.jpg,rt,r,t,55.91,46.0,True,1296_32_r,1296_32_t,rt_True,r_True,7_True,7_rt,7_rt_True,7_r,7_r_True,7_t,7_t_True
1296_32_vr,img/1296_32_vr.jpeg,1296,1296_32,Nu renverse table Louis XVI,ARCHES,55.91 x 46 x 0 cm,0.428,2571,1929,7,prints/7_1929_1296-102003.jpg,vr,v,r,55.91,46.0,True,1296_32_v,1296_32_r,vr_True,v_True,7_True,7_vr,7_vr_True,7_v,7_v_True,7_r,7_r_True
1296_32_vt,img/1296_32_vt.jpeg,1296,1296_32,Nu renverse table Louis XVI,ARCHES,55.91 x 46 x 0 cm,0.428,2571,1929,7,prints/7_1929_1296-102003.jpg,vt,v,t,55.91,46.0,True,1296_32_v,1296_32_t,vt_True,v_True,7_True,7_vt,7_vt_True,7_v,7_v_True,7_t,7_t_True
1296_9_treated_rr,img/1296_9_treated_rr.jpeg,1296,1296_9_treated,Nu renverse table Louis XVI,ARCHES,55.91 x 46 x 0 cm,0.387,2571,1929,7,prints/7_1929_1296-102003.jpg,rr,r,r,55.91,46.0,True,1296_9_treated_r,1296_9_treated_r,rr_True,r_True,7_True,7_rr,7_rr_True,7_r,7_r_True,7_r,7_r_True
1296_9_treated_rt,img/1296_9_treated_rt.jpeg,1296,1296_9_treated,Nu renverse table Louis XVI,ARCHES,55.91 x 46 x 0 cm,0.387,2571,1929,7,prints/7_1929_1296-102003.jpg,rt,r,t,55.91,46.0,True,1296_9_treated_r,1296_9_treated_t,rt_True,r_True,7_True,7_rt,7_rt_True,7_r,7_r_True,7_t,7_t_True
1296_9_treated_vr,img/1296_9_treated_vr.jpeg,1296,1296_9_treated,Nu renverse table Louis XVI,ARCHES,55.91 x 46 x 0 cm,0.387,2571,1929,7,prints/7_1929_1296-102003.jpg,vr,v,r,55.91,46.0,True,1296_9_treated_v,1296_9_treated_r,vr_True,v_True,7_True,7_vr,7_vr_True,7_v,7_v_True,7_r,7_r_True
1296_9_treated_vt,img/1296_9_treated_vt.jpeg,1296,1296_9_treated,Nu renverse table Louis XVI,ARCHES,55.91 x 46 x 0 cm,0.387,2571,1929,7,prints/7_1929_1296-102003.jpg,vt,v,t,55.91,46.0,True,1296_9_treated_v,1296_9_treated_t,vt_True,v_True,7_True,7_vt,7_vt_True,7_v,7_v_True,7_t,7_t_True
1296_epreuve_6_rr,img/1296_epreuve_6_rr.jpeg,1296,1296_epreuve_6,Nu renverse table Louis XVI,ARCHES,55.91 x 46 x 0 cm,0.364,2571,1929,7,prints/7_1929_1296-102003.jpg,rr,r,r,55.91,46.0,True,1296_epreuve_6_r,1296_epreuve_6_r,rr_True,r_True,7_True,7_rr,7_rr_True,7_r,7_r_True,7_r,7_r_True
1296_epreuve_6_rt,img/1296_epreuve_6_rt.jpeg,1296,1296_epreuve_6,Nu renverse table Louis XVI,ARCHES,55.91 x 46 x 0 cm,0.364,2571,1929,7,prints/7_1929_1296-102003.jpg,rt,r,t,55.91,46.0,True,1296_epreuve_6_r,1296_epreuve_6_t,rt_True,r_True,7_True,7_rt,7_rt_True,7_r,7_r_True,7_t,7_t_True
1296_epreuve_6_vr,img/1296_epreuve_6_vr.jpeg,1296,1296_epreuve_6,Nu renverse table Louis XVI,ARCHES,55.91 x 46 x 0 cm,0.364,2571,1929,7,prints/7_1929_1296-102003.jpg,vr,v,r,55.91,46.0,True,1296_epreuve_6_v,1296_epreuve_6_r,vr_True,v_True,7_True,7_vr,7_vr_True,7_v,7_v_True,7_r,7_r_True
1296_epreuve_6_vt,img/1296_epreuve_6_vt.jpeg,1296,1296_epreuve_6,Nu renverse table Louis XVI,ARCHES,55.91 x 46 x 0 cm,0.364,2571,1929,7,prints/7_1929_1296-102003.jpg,vt,v,t,55.91,46.0,True,1296_epreuve_6_v,1296_epreuve_6_t,vt_True,v_True,7_True,7_vt,7_vt_True,7_v,7_v_True,7_t,7_t_True
1296_essai_rr,img/1296_essai_rr.jpeg,1296,1296_essai,Nu renverse table Louis XVI,ARCHES,55.91 x 46 x 0 cm,0.41,2571,1929,7,prints/7_1929_1296-102003.jpg,rr,r,r,55.91,46.0,True,1296_essai_r,1296_essai_r,rr_True,r_True,7_True,7_rr,7_rr_True,7_r,7_r_True,7_r,7_r_True
1296_essai_rt,img/1296_essai_rt.jpeg,1296,1296_essai,Nu renverse table Louis XVI,ARCHES,55.91 x 46 x 0 cm,0.41,2571,1929,7,prints/7_1929_1296-102003.jpg,rt,r,t,55.91,46.0,True,1296_essai_r,1296_essai_t,rt_True,r_True,7_True,7_rt,7_rt_True,7_r,7_r_True,7_t,7_t_True
1296_essai_vr,img/1296_essai_vr.jpeg,1296,1296_essai,Nu renverse table Louis XVI,ARCHES,55.91 x 46 x 0 cm,0.41,2571,1929,7,prints/7_1929_1296-102003.jpg,vr,v,r,55.91,46.0,True,1296_essai_v,1296_essai_r,vr_True,v_True,7_True,7_vr,7_vr_True,7_v,7_v_True,7_r,7_r_True
